               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.037421,             0.14401,                   0,             0.88405,             0.80375,             0.86366,             0.48101,            0.041024,             0.18505,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.037058,             0.14068,                   0,              0.8836,             0.80334,             0.86224,             0.47989,             0.04104,             0.18527,                   0,            0.001288,            0.001288,            0.001288
                 134,             0.03726,             0.14227,                   0,             0.88516,             0.80297,             0.86339,             0.48071,            0.040937,             0.18493,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.037439,             0.14337,                   0,             0.88799,              0.8032,             0.86326,             0.48236,            0.040914,             0.18505,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.037012,             0.14034,                   0,             0.88923,             0.80412,             0.86513,             0.48319,            0.040849,             0.18463,                   0,             0.00109,             0.00109,             0.00109
                 137,            0.037063,             0.14125,                   0,             0.88768,             0.80366,             0.86479,             0.48415,             0.04082,             0.18483,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.037057,             0.14229,                   0,               0.888,             0.80637,             0.86683,             0.48516,            0.040799,             0.18488,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.036879,             0.13999,                   0,             0.88899,             0.80594,             0.86633,             0.48463,             0.04079,             0.18472,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.037033,             0.14209,                   0,             0.89101,             0.80517,             0.86525,             0.48417,            0.040831,             0.18496,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.037033,             0.14074,                   0,             0.89075,             0.80509,             0.86501,             0.48422,            0.040805,             0.18509,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.036824,             0.13992,                   0,             0.89089,             0.80585,             0.86446,             0.48457,            0.040839,             0.18521,                   0,            0.000694,            0.000694,            0.000694
                 143,            0.036874,             0.13994,                   0,             0.89239,             0.80562,             0.86559,             0.48567,            0.040809,             0.18511,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.036708,             0.13833,                   0,             0.89131,             0.80644,             0.86515,             0.48489,            0.040839,             0.18496,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.036889,             0.14117,                   0,             0.89022,             0.80696,             0.86557,             0.48635,            0.040793,             0.18485,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.036883,             0.13934,                   0,             0.88969,             0.80599,             0.86545,             0.48714,            0.040808,             0.18485,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.036441,             0.13938,                   0,             0.88992,             0.80567,             0.86523,             0.48747,            0.040766,             0.18529,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.036743,             0.13973,                   0,             0.88726,             0.80631,             0.86467,             0.48744,            0.040792,             0.18526,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.036962,             0.13976,                   0,             0.88908,             0.80681,             0.86501,             0.48743,            0.040782,             0.18517,                   0,            0.000232,            0.000232,            0.000232
